# t K U E
0.367 5.00012 6.63051e-05 5.00019
0.368 5.00012 6.61231e-05 5.00019
0.369 5.00012 6.59417e-05 5.00019
0.37 5.00012 6.57609e-05 5.00019
0.371 5.00013 6.55806e-05 5.00019
0.372 5.00013 6.54008e-05 5.00019
0.373 5.00013 6.52216e-05 5.00019
0.374 5.00013 6.50428e-05 5.00019
0.375 5.00013 6.48647e-05 5.00019
0.376 5.00013 6.4687e-05 5.00019
0.377 5.00013 6.45099e-05 5.00019
0.378 5.00013 6.43333e-05 5.00019
0.379 5.00013 6.41572e-05 5.00019
0.38 5.00013 6.39816e-05 5.00019
0.381 5.00013 6.38066e-05 5.00019
0.382 5.00013 6.36321e-05 5.00019
0.383 5.00013 6.34581e-05 5.00019
0.384 5.00013 6.32846e-05 5.00019
0.385 5.00013 6.31116e-05 5.00019
0.386 5.00013 6.29392e-05 5.00019
0.387 5.00013 6.27672e-05 5.00019
0.388 5.00013 6.25958e-05 5.00019
0.389 5.00013 6.24249e-05 5.00019
0.39 5.00013 6.22544e-05 5.00019
0.391 5.00013 6.20845e-05 5.00019
0.392 5.00013 6.19151e-05 5.00019
0.393 5.00013 6.17462e-05 5.00019
0.394 5.00013 6.15777e-05 5.00019
0.395 5.00013 6.14098e-05 5.00019
0.396 5.00013 6.12424e-05 5.00019
0.397 5.00013 6.10755e-05 5.00019
0.398 5.00013 6.0909e-05 5.00019
0.399 5.00013 6.07431e-05 5.00019
0.4 5.00013 6.05776e-05 5.00019
0.401 5.00013 6.04126e-05 5.00019
0.402 5.00013 6.02482e-05 5.00019
0.403 5.00013 6.00842e-05 5.00019
0.404 5.00013 5.99207e-05 5.00019
0.405 5.00013 5.97576e-05 5.00019
0.406 5.00013 5.95951e-05 5.00019
0.407 5.00013 5.9433e-05 5.00019
0.408 5.00013 5.92714e-05 5.00019
0.409 5.00013 5.91103e-05 5.00019
0.41 5.00013 5.89496e-05 5.00019
0.411 5.00013 5.87895e-05 5.00019
0.412 5.00013 5.86298e-05 5.00019
0.413 5.00013 5.84705e-05 5.00019
0.414 5.00013 5.83118e-05 5.00019
0.415 5.00013 5.81535e-05 5.00019
0.416 5.00013 5.79956e-05 5.00019
0.417 5.00013 5.78383e-05 5.00019
0.418 5.00013 5.76814e-05 5.00019
0.419 5.00013 5.75249e-05 5.00019
0.42 5.00013 5.73689e-05 5.00019
0.421 5.00013 5.72134e-05 5.00019
0.422 5.00013 5.70583e-05 5.00019
0.423 5.00013 5.69037e-05 5.00019
0.424 5.00013 5.67496e-05 5.00019
0.425 5.00013 5.65959e-05 5.00019
0.426 5.00013 5.64426e-05 5.00019
0.427 5.00013 5.62898e-05 5.00019
