# t K U E
0.557 5.00002 0.000172924 5.00019
0.558 5.00002 0.000172855 5.00019
0.559 5.00002 0.000172786 5.00019
0.56 5.00002 0.000172716 5.00019
0.561 5.00002 0.000172647 5.00019
0.562 5.00002 0.000172577 5.00019
0.563 5.00002 0.000172508 5.00019
0.564 5.00002 0.000172438 5.00019
0.565 5.00002 0.000172368 5.00019
0.566 5.00002 0.000172299 5.00019
0.567 5.00002 0.000172229 5.00019
0.568 5.00002 0.000172159 5.00019
0.569 5.00002 0.000172088 5.00019
0.57 5.00002 0.000172018 5.00019
0.571 5.00002 0.000171948 5.00019
0.572 5.00002 0.000171878 5.00019
0.573 5.00002 0.000171807 5.00019
0.574 5.00002 0.000171736 5.00019
0.575 5.00002 0.000171666 5.00019
0.576 5.00002 0.000171595 5.00019
0.577 5.00002 0.000171524 5.00019
0.578 5.00002 0.000171453 5.00019
0.579 5.00002 0.000171382 5.00019
0.58 5.00002 0.000171311 5.00019
0.581 5.00002 0.00017124 5.00019
0.582 5.00002 0.000171169 5.00019
0.583 5.00002 0.000171097 5.00019
0.584 5.00002 0.000171026 5.00019
0.585 5.00002 0.000170954 5.00019
0.586 5.00002 0.000170882 5.00019
0.587 5.00002 0.000170811 5.00019
0.588 5.00002 0.000170739 5.00019
0.589 5.00002 0.000170667 5.00019
0.59 5.00002 0.000170595 5.00019
0.591 5.00002 0.000170523 5.00019
0.592 5.00002 0.000170451 5.00019
0.593 5.00002 0.000170378 5.00019
0.594 5.00002 0.000170306 5.00019
0.595 5.00002 0.000170233 5.00019
0.596 5.00002 0.000170161 5.00019
0.597 5.00002 0.000170088 5.00019
0.598 5.00002 0.000170016 5.00019
0.599 5.00002 0.000169943 5.00019
0.6 5.00002 0.00016987 5.00019
0.601 5.00002 0.000169797 5.00019
0.602 5.00002 0.000169724 5.00019
0.603 5.00002 0.000169651 5.00019
0.604 5.00002 0.000169578 5.00019
0.605 5.00002 0.000169504 5.00019
0.606 5.00002 0.000169431 5.00019
0.607 5.00002 0.000169357 5.00019
0.608 5.00002 0.000169284 5.00019
0.609 5.00002 0.00016921 5.00019
0.61 5.00002 0.000169136 5.00019
0.611 5.00002 0.000169063 5.00019
0.612 5.00002 0.000168989 5.00019
0.613 5.00002 0.000168915 5.00019
0.614 5.00002 0.000168841 5.00019
0.615 5.00002 0.000168766 5.00019
0.616 5.00002 0.000168692 5.00019
0.617 5.00002 0.000168618 5.00019
0.618 5.00002 0.000168543 5.00019
0.619 5.00002 0.000168469 5.00019
0.62 5.00002 0.000168394 5.00019
0.621 5.00002 0.00016832 5.00019
0.622 5.00003 0.000168245 5.00019
0.623 5.00003 0.00016817 5.00019
0.624 5.00003 0.000168095 5.00019
0.625 5.00003 0.00016802 5.00019
0.626 5.00003 0.000167945 5.00019
0.627 5.00003 0.00016787 5.00019
0.628 5.00003 0.000167795 5.00019
0.629 5.00003 0.000167719 5.00019
0.63 5.00003 0.000167644 5.00019
0.631 5.00003 0.000167568 5.00019
0.632 5.00003 0.000167493 5.00019
0.633 5.00003 0.000167417 5.00019
0.634 5.00003 0.000167341 5.00019
0.635 5.00003 0.000167266 5.00019
0.636 5.00003 0.00016719 5.00019
0.637 5.00003 0.000167114 5.00019
0.638 5.00003 0.000167038 5.00019
0.639 5.00003 0.000166962 5.00019
0.64 5.00003 0.000166885 5.00019
0.641 5.00003 0.000166809 5.00019
0.642 5.00003 0.000166733 5.00019
0.643 5.00003 0.000166656 5.00019
0.644 5.00003 0.00016658 5.00019
0.645 5.00003 0.000166503 5.00019
0.646 5.00003 0.000166426 5.00019
0.647 5.00003 0.00016635 5.00019
0.648 5.00003 0.000166273 5.00019
0.649 5.00003 0.000166196 5.00019
0.65 5.00003 0.000166119 5.00019
0.651 5.00003 0.000166042 5.00019
0.652 5.00003 0.000165965 5.00019
0.653 5.00003 0.000165887 5.00019
0.654 5.00003 0.00016581 5.00019
0.655 5.00003 0.000165733 5.00019
0.656 5.00003 0.000165655 5.00019
0.657 5.00003 0.000165578 5.00019
0.658 5.00003 0.0001655 5.00019
0.659 5.00003 0.000165422 5.00019
0.66 5.00003 0.000165345 5.00019
0.661 5.00003 0.000165267 5.00019
0.662 5.00003 0.000165189 5.00019
0.663 5.00003 0.000165111 5.00019
0.664 5.00003 0.000165033 5.00019
0.665 5.00003 0.000164955 5.00019
0.666 5.00003 0.000164876 5.00019
0.667 5.00003 0.000164798 5.00019
0.668 5.00003 0.00016472 5.00019
0.669 5.00003 0.000164641 5.00019
0.67 5.00003 0.000164563 5.00019
0.671 5.00003 0.000164484 5.00019
0.672 5.00003 0.000164405 5.00019
0.673 5.00003 0.000164327 5.00019
0.674 5.00003 0.000164248 5.00019
0.675 5.00003 0.000164169 5.00019
0.676 5.00003 0.00016409 5.00019
0.677 5.00003 0.000164011 5.00019
0.678 5.00003 0.000163932 5.00019
0.679 5.00003 0.000163853 5.00019
0.68 5.00003 0.000163773 5.00019
0.681 5.00003 0.000163694 5.00019
0.682 5.00003 0.000163615 5.00019
0.683 5.00003 0.000163535 5.00019
0.684 5.00003 0.000163456 5.00019
0.685 5.00003 0.000163376 5.00019
0.686 5.00003 0.000163296 5.00019
0.687 5.00003 0.000163216 5.00019
0.688 5.00003 0.000163137 5.00019
0.689 5.00003 0.000163057 5.00019
0.69 5.00003 0.000162977 5.00019
0.691 5.00003 0.000162897 5.00019
0.692 5.00003 0.000162816 5.00019
0.693 5.00003 0.000162736 5.00019
0.694 5.00003 0.000162656 5.00019
0.695 5.00003 0.000162576 5.00019
0.696 5.00003 0.000162495 5.00019
0.697 5.00003 0.000162415 5.00019
