# t K U E
0.271 20 0.000179504 20.0002
0.272 20 0.000179369 20.0002
0.273 20 0.000179234 20.0002
0.274 20 0.000179098 20.0002
0.275 20 0.000178962 20.0002
0.276 20 0.000178825 20.0002
0.277 20 0.000178689 20.0002
0.278 20 0.000178551 20.0002
0.279 20 0.000178414 20.0002
0.28 20 0.000178276 20.0002
0.281 20 0.000178137 20.0002
0.282 20 0.000177999 20.0002
0.283 20 0.00017786 20.0002
0.284 20 0.00017772 20.0002
0.285 20 0.00017758 20.0002
0.286 20 0.00017744 20.0002
0.287 20 0.000177299 20.0002
0.288 20 0.000177158 20.0002
0.289 20 0.000177017 20.0002
0.29 20 0.000176875 20.0002
0.291 20 0.000176733 20.0002
0.292 20 0.000176591 20.0002
0.293 20 0.000176448 20.0002
0.294 20 0.000176305 20.0002
0.295 20 0.000176161 20.0002
0.296 20 0.000176017 20.0002
0.297 20 0.000175873 20.0002
0.298 20 0.000175728 20.0002
0.299 20 0.000175583 20.0002
0.3 20 0.000175438 20.0002
0.301 20 0.000175292 20.0002
0.302 20 0.000175146 20.0002
0.303 20 0.000175 20.0002
0.304 20 0.000174853 20.0002
0.305 20 0.000174706 20.0002
0.306 20 0.000174558 20.0002
0.307 20 0.00017441 20.0002
0.308 20 0.000174262 20.0002
0.309 20 0.000174114 20.0002
0.31 20 0.000173965 20.0002
0.311 20 0.000173816 20.0002
0.312 20 0.000173666 20.0002
0.313 20 0.000173516 20.0002
0.314 20 0.000173366 20.0002
0.315 20 0.000173215 20.0002
0.316 20 0.000173065 20.0002
0.317 20 0.000172913 20.0002
0.318 20 0.000172762 20.0002
0.319 20 0.00017261 20.0002
0.32 20 0.000172458 20.0002
0.321 20 0.000172305 20.0002
0.322 20 0.000172152 20.0002
0.323 20 0.000171999 20.0002
0.324 20 0.000171845 20.0002
0.325 20 0.000171691 20.0002
0.326 20 0.000171537 20.0002
0.327 20 0.000171383 20.0002
0.328 20 0.000171228 20.0002
0.329 20 0.000171073 20.0002
0.33 20 0.000170917 20.0002
0.331 20 0.000170761 20.0002
0.332 20 0.000170605 20.0002
0.333 20 0.000170449 20.0002
0.334 20 0.000170292 20.0002
0.335 20 0.000170135 20.0002
0.336 20 0.000169978 20.0002
0.337 20 0.00016982 20.0002
0.338 20 0.000169662 20.0002
0.339 20 0.000169504 20.0002
0.34 20 0.000169345 20.0002
0.341 20 0.000169186 20.0002
0.342 20 0.000169027 20.0002
0.343 20 0.000168867 20.0002
0.344 20 0.000168708 20.0002
0.345 20 0.000168548 20.0002
0.346 20 0.000168387 20.0002
0.347 20 0.000168226 20.0002
0.348 20 0.000168065 20.0002
0.349 20 0.000167904 20.0002
0.35 20 0.000167743 20.0002
0.351 20 0.000167581 20.0002
0.352 20 0.000167418 20.0002
0.353 20 0.000167256 20.0002
0.354 20 0.000167093 20.0002
0.355 20 0.00016693 20.0002
0.356 20 0.000166767 20.0002
0.357 20 0.000166603 20.0002
0.358 20 0.000166439 20.0002
0.359 20 0.000166275 20.0002
0.36 20 0.000166111 20.0002
0.361 20 0.000165946 20.0002
0.362 20 0.000165781 20.0002
0.363 20 0.000165616 20.0002
0.364 20 0.00016545 20.0002
0.365 20 0.000165284 20.0002
0.366 20 0.000165118 20.0002
0.367 20 0.000164952 20.0002
0.368 20 0.000164785 20.0002
0.369 20 0.000164618 20.0002
0.37 20 0.000164451 20.0002
0.371 20 0.000164284 20.0002
0.372 20 0.000164116 20.0002
0.373 20 0.000163948 20.0002
0.374 20 0.00016378 20.0002
0.375 20 0.000163612 20.0002
0.376 20 0.000163443 20.0002
0.377 20 0.000163274 20.0002
0.378 20 0.000163105 20.0002
0.379 20 0.000162935 20.0002
0.38 20 0.000162765 20.0002
0.381 20 0.000162595 20.0002
0.382 20 0.000162425 20.0002
0.383 20 0.000162255 20.0002
0.384 20 0.000162084 20.0002
0.385 20 0.000161913 20.0002
0.386 20 0.000161742 20.0002
0.387 20 0.00016157 20.0002
0.388 20 0.000161398 20.0002
0.389 20 0.000161227 20.0002
0.39 20 0.000161054 20.0002
0.391 20 0.000160882 20.0002
0.392 20 0.000160709 20.0002
0.393 20 0.000160536 20.0002
0.394 20 0.000160363 20.0002
0.395 20 0.00016019 20.0002
0.396 20 0.000160016 20.0002
0.397 20 0.000159842 20.0002
0.398 20 0.000159668 20.0002
0.399 20 0.000159494 20.0002
0.4 20 0.00015932 20.0002
0.401 20 0.000159145 20.0002
0.402 20 0.00015897 20.0002
0.403 20 0.000158795 20.0002
0.404 20 0.000158619 20.0002
0.405 20 0.000158444 20.0002
0.406 20 0.000158268 20.0002
0.407 20 0.000158092 20.0002
0.408 20 0.000157916 20.0002
0.409 20 0.000157739 20.0002
0.41 20 0.000157562 20.0002
0.411 20 0.000157385 20.0002
0.412 20 0.000157208 20.0002
0.413 20 0.000157031 20.0002
0.414 20 0.000156854 20.0002
0.415 20 0.000156676 20.0002
0.416 20 0.000156498 20.0002
0.417 20 0.00015632 20.0002
0.418 20 0.000156141 20.0002
0.419 20 0.000155963 20.0002
0.42 20 0.000155784 20.0002
0.421 20 0.000155605 20.0002
0.422 20 0.000155426 20.0002
0.423 20 0.000155247 20.0002
0.424 20 0.000155067 20.0002
0.425 20 0.000154888 20.0002
0.426 20 0.000154708 20.0002
0.427 20 0.000154528 20.0002
0.428 20 0.000154347 20.0002
0.429 20 0.000154167 20.0002
0.43 20 0.000153986 20.0002
0.431 20 0.000153805 20.0002
0.432 20 0.000153624 20.0002
0.433 20 0.000153443 20.0002
0.434 20 0.000153262 20.0002
0.435 20 0.00015308 20.0002
0.436 20 0.000152899 20.0002
0.437 20 0.000152717 20.0002
0.438 20 0.000152535 20.0002
0.439 20 0.000152352 20.0002
0.44 20 0.00015217 20.0002
0.441 20 0.000151988 20.0002
0.442 20 0.000151805 20.0002
0.443 20 0.000151622 20.0002
0.444 20 0.000151439 20.0002
0.445 20 0.000151256 20.0002
0.446 20 0.000151072 20.0002
0.447 20 0.000150889 20.0002
0.448 20 0.000150705 20.0002
0.449 20 0.000150521 20.0002
0.45 20 0.000150337 20.0002
0.451 20 0.000150153 20.0002
0.452 20 0.000149968 20.0002
0.453 20 0.000149784 20.0002
0.454 20 0.000149599 20.0002
0.455 20 0.000149414 20.0002
0.456 20 0.000149229 20.0002
0.457 20 0.000149044 20.0002
0.458 20 0.000148859 20.0002
0.459 20 0.000148674 20.0002
0.46 20 0.000148488 20.0002
0.461 20.0001 0.000148302 20.0002
0.462 20.0001 0.000148117 20.0002
0.463 20.0001 0.000147931 20.0002
0.464 20.0001 0.000147745 20.0002
0.465 20.0001 0.000147558 20.0002
0.466 20.0001 0.000147372 20.0002
0.467 20.0001 0.000147185 20.0002
0.468 20.0001 0.000146999 20.0002
0.469 20.0001 0.000146812 20.0002
0.47 20.0001 0.000146625 20.0002
0.471 20.0001 0.000146438 20.0002
0.472 20.0001 0.000146251 20.0002
0.473 20.0001 0.000146063 20.0002
0.474 20.0001 0.000145876 20.0002
0.475 20.0001 0.000145689 20.0002
0.476 20.0001 0.000145501 20.0002
0.477 20.0001 0.000145313 20.0002
0.478 20.0001 0.000145125 20.0002
0.479 20.0001 0.000144937 20.0002
0.48 20.0001 0.000144749 20.0002
0.481 20.0001 0.000144561 20.0002
0.482 20.0001 0.000144372 20.0002
0.483 20.0001 0.000144184 20.0002
0.484 20.0001 0.000143995 20.0002
0.485 20.0001 0.000143806 20.0002
0.486 20.0001 0.000143618 20.0002
0.487 20.0001 0.000143429 20.0002
0.488 20.0001 0.00014324 20.0002
0.489 20.0001 0.00014305 20.0002
0.49 20.0001 0.000142861 20.0002
0.491 20.0001 0.000142672 20.0002
0.492 20.0001 0.000142482 20.0002
0.493 20.0001 0.000142293 20.0002
0.494 20.0001 0.000142103 20.0002
0.495 20.0001 0.000141913 20.0002
0.496 20.0001 0.000141723 20.0002
0.497 20.0001 0.000141533 20.0002
0.498 20.0001 0.000141343 20.0002
0.499 20.0001 0.000141153 20.0002
0.5 20.0001 0.000140963 20.0002
0.501 20.0001 0.000140773 20.0002
0.502 20.0001 0.000140582 20.0002
0.503 20.0001 0.000140392 20.0002
0.504 20.0001 0.000140201 20.0002
0.505 20.0001 0.00014001 20.0002
0.506 20.0001 0.00013982 20.0002
0.507 20.0001 0.000139629 20.0002
0.508 20.0001 0.000139438 20.0002
0.509 20.0001 0.000139247 20.0002
0.51 20.0001 0.000139056 20.0002
0.511 20.0001 0.000138865 20.0002
0.512 20.0001 0.000138673 20.0002
0.513 20.0001 0.000138482 20.0002
0.514 20.0001 0.000138291 20.0002
0.515 20.0001 0.000138099 20.0002
0.516 20.0001 0.000137908 20.0002
0.517 20.0001 0.000137716 20.0002
0.518 20.0001 0.000137524 20.0002
0.519 20.0001 0.000137333 20.0002
0.52 20.0001 0.000137141 20.0002
0.521 20.0001 0.000136949 20.0002
0.522 20.0001 0.000136757 20.0002
0.523 20.0001 0.000136565 20.0002
0.524 20.0001 0.000136373 20.0002
0.525 20.0001 0.000136181 20.0002
0.526 20.0001 0.000135989 20.0002
0.527 20.0001 0.000135796 20.0002
0.528 20.0001 0.000135604 20.0002
0.529 20.0001 0.000135412 20.0002
0.53 20.0001 0.000135219 20.0002
0.531 20.0001 0.000135027 20.0002
0.532 20.0001 0.000134834 20.0002
0.533 20.0001 0.000134642 20.0002
0.534 20.0001 0.000134449 20.0002
0.535 20.0001 0.000134256 20.0002
0.536 20.0001 0.000134064 20.0002
0.537 20.0001 0.000133871 20.0002
0.538 20.0001 0.000133678 20.0002
0.539 20.0001 0.000133485 20.0002
0.54 20.0001 0.000133292 20.0002
0.541 20.0001 0.000133099 20.0002
0.542 20.0001 0.000132906 20.0002
0.543 20.0001 0.000132713 20.0002
0.544 20.0001 0.00013252 20.0002
0.545 20.0001 0.000132327 20.0002
0.546 20.0001 0.000132134 20.0002
0.547 20.0001 0.000131941 20.0002
0.548 20.0001 0.000131748 20.0002
0.549 20.0001 0.000131554 20.0002
0.55 20.0001 0.000131361 20.0002
0.551 20.0001 0.000131168 20.0002
0.552 20.0001 0.000130975 20.0002
0.553 20.0001 0.000130781 20.0002
0.554 20.0001 0.000130588 20.0002
0.555 20.0001 0.000130395 20.0002
0.556 20.0001 0.000130201 20.0002
0.557 20.0001 0.000130008 20.0002
0.558 20.0001 0.000129814 20.0002
0.559 20.0001 0.000129621 20.0002
0.56 20.0001 0.000129427 20.0002
0.561 20.0001 0.000129234 20.0002
0.562 20.0001 0.00012904 20.0002
0.563 20.0001 0.000128847 20.0002
0.564 20.0001 0.000128653 20.0002
0.565 20.0001 0.000128459 20.0002
0.566 20.0001 0.000128266 20.0002
0.567 20.0001 0.000128072 20.0002
0.568 20.0001 0.000127879 20.0002
0.569 20.0001 0.000127685 20.0002
0.57 20.0001 0.000127491 20.0002
0.571 20.0001 0.000127298 20.0002
0.572 20.0001 0.000127104 20.0002
0.573 20.0001 0.000126911 20.0002
0.574 20.0001 0.000126717 20.0002
0.575 20.0001 0.000126523 20.0002
0.576 20.0001 0.00012633 20.0002
0.577 20.0001 0.000126136 20.0002
0.578 20.0001 0.000125942 20.0002
0.579 20.0001 0.000125749 20.0002
0.58 20.0001 0.000125555 20.0002
0.581 20.0001 0.000125361 20.0002
0.582 20.0001 0.000125168 20.0002
0.583 20.0001 0.000124974 20.0002
0.584 20.0001 0.000124781 20.0002
0.585 20.0001 0.000124587 20.0002
0.586 20.0001 0.000124393 20.0002
0.587 20.0001 0.0001242 20.0002
0.588 20.0001 0.000124006 20.0002
0.589 20.0001 0.000123813 20.0002
0.59 20.0001 0.000123619 20.0002
0.591 20.0001 0.000123426 20.0002
0.592 20.0001 0.000123232 20.0002
0.593 20.0001 0.000123039 20.0002
0.594 20.0001 0.000122845 20.0002
0.595 20.0001 0.000122652 20.0002
0.596 20.0001 0.000122458 20.0002
0.597 20.0001 0.000122265 20.0002
0.598 20.0001 0.000122072 20.0002
0.599 20.0001 0.000121878 20.0002
0.6 20.0001 0.000121685 20.0002
0.601 20.0001 0.000121492 20.0002
0.602 20.0001 0.000121298 20.0002
0.603 20.0001 0.000121105 20.0002
0.604 20.0001 0.000120912 20.0002
0.605 20.0001 0.000120719 20.0002
0.606 20.0001 0.000120526 20.0002
0.607 20.0001 0.000120333 20.0002
0.608 20.0001 0.000120139 20.0002
0.609 20.0001 0.000119946 20.0002
0.61 20.0001 0.000119753 20.0002
0.611 20.0001 0.00011956 20.0002
0.612 20.0001 0.000119368 20.0002
0.613 20.0001 0.000119175 20.0002
0.614 20.0001 0.000118982 20.0002
0.615 20.0001 0.000118789 20.0002
0.616 20.0001 0.000118596 20.0002
0.617 20.0001 0.000118403 20.0002
0.618 20.0001 0.000118211 20.0002
0.619 20.0001 0.000118018 20.0002
0.62 20.0001 0.000117826 20.0002
0.621 20.0001 0.000117633 20.0002
0.622 20.0001 0.000117441 20.0002
0.623 20.0001 0.000117248 20.0002
0.624 20.0001 0.000117056 20.0002
0.625 20.0001 0.000116863 20.0002
0.626 20.0001 0.000116671 20.0002
0.627 20.0001 0.000116479 20.0002
0.628 20.0001 0.000116287 20.0002
0.629 20.0001 0.000116095 20.0002
0.63 20.0001 0.000115902 20.0002
0.631 20.0001 0.00011571 20.0002
0.632 20.0001 0.000115519 20.0002
0.633 20.0001 0.000115327 20.0002
0.634 20.0001 0.000115135 20.0002
0.635 20.0001 0.000114943 20.0002
0.636 20.0001 0.000114751 20.0002
0.637 20.0001 0.00011456 20.0002
0.638 20.0001 0.000114368 20.0002
0.639 20.0001 0.000114177 20.0002
0.64 20.0001 0.000113985 20.0002
0.641 20.0001 0.000113794 20.0002
0.642 20.0001 0.000113602 20.0002
0.643 20.0001 0.000113411 20.0002
0.644 20.0001 0.00011322 20.0002
0.645 20.0001 0.000113029 20.0002
0.646 20.0001 0.000112838 20.0002
0.647 20.0001 0.000112647 20.0002
0.648 20.0001 0.000112456 20.0002
0.649 20.0001 0.000112265 20.0002
0.65 20.0001 0.000112074 20.0002
0.651 20.0001 0.000111884 20.0002
0.652 20.0001 0.000111693 20.0002
0.653 20.0001 0.000111503 20.0002
0.654 20.0001 0.000111312 20.0002
0.655 20.0001 0.000111122 20.0002
0.656 20.0001 0.000110932 20.0002
0.657 20.0001 0.000110741 20.0002
0.658 20.0001 0.000110551 20.0002
0.659 20.0001 0.000110361 20.0002
0.66 20.0001 0.000110171 20.0002
0.661 20.0001 0.000109982 20.0002
0.662 20.0001 0.000109792 20.0002
0.663 20.0001 0.000109602 20.0002
0.664 20.0001 0.000109413 20.0002
0.665 20.0001 0.000109223 20.0002
0.666 20.0001 0.000109034 20.0002
0.667 20.0001 0.000108844 20.0002
0.668 20.0001 0.000108655 20.0002
0.669 20.0001 0.000108466 20.0002
0.67 20.0001 0.000108277 20.0002
0.671 20.0001 0.000108088 20.0002
0.672 20.0001 0.000107899 20.0002
0.673 20.0001 0.00010771 20.0002
0.674 20.0001 0.000107522 20.0002
0.675 20.0001 0.000107333 20.0002
0.676 20.0001 0.000107145 20.0002
0.677 20.0001 0.000106956 20.0002
0.678 20.0001 0.000106768 20.0002
0.679 20.0001 0.00010658 20.0002
0.68 20.0001 0.000106392 20.0002
0.681 20.0001 0.000106204 20.0002
0.682 20.0001 0.000106016 20.0002
0.683 20.0001 0.000105828 20.0002
0.684 20.0001 0.000105641 20.0002
0.685 20.0001 0.000105453 20.0002
0.686 20.0001 0.000105266 20.0002
0.687 20.0001 0.000105078 20.0002
0.688 20.0001 0.000104891 20.0002
0.689 20.0001 0.000104704 20.0002
0.69 20.0001 0.000104517 20.0002
0.691 20.0001 0.00010433 20.0002
0.692 20.0001 0.000104143 20.0002
0.693 20.0001 0.000103957 20.0002
0.694 20.0001 0.00010377 20.0002
0.695 20.0001 0.000103584 20.0002
0.696 20.0001 0.000103397 20.0002
0.697 20.0001 0.000103211 20.0002
0.698 20.0001 0.000103025 20.0002
0.699 20.0001 0.000102839 20.0002
0.7 20.0001 0.000102653 20.0002
0.701 20.0001 0.000102467 20.0002
0.702 20.0001 0.000102282 20.0002
0.703 20.0001 0.000102096 20.0002
0.704 20.0001 0.000101911 20.0002
0.705 20.0001 0.000101726 20.0002
0.706 20.0001 0.000101541 20.0002
0.707 20.0001 0.000101356 20.0002
0.708 20.0001 0.000101171 20.0002
0.709 20.0001 0.000100986 20.0002
0.71 20.0001 0.000100801 20.0002
0.711 20.0001 0.000100617 20.0002
0.712 20.0001 0.000100432 20.0002
0.713 20.0001 0.000100248 20.0002
0.714 20.0001 0.000100064 20.0002
0.715 20.0001 9.988e-05 20.0002
0.716 20.0001 9.96961e-05 20.0002
0.717 20.0001 9.95123e-05 20.0002
0.718 20.0001 9.93287e-05 20.0002
0.719 20.0001 9.91453e-05 20.0002
0.72 20.0001 9.89619e-05 20.0002
0.721 20.0001 9.87787e-05 20.0002
0.722 20.0001 9.85956e-05 20.0002
0.723 20.0001 9.84127e-05 20.0002
0.724 20.0001 9.82299e-05 20.0002
0.725 20.0001 9.80472e-05 20.0002
0.726 20.0001 9.78647e-05 20.0002
0.727 20.0001 9.76823e-05 20.0002
0.728 20.0001 9.75e-05 20.0002
0.729 20.0001 9.73179e-05 20.0002
0.73 20.0001 9.71359e-05 20.0002
0.731 20.0001 9.69541e-05 20.0002
0.732 20.0001 9.67724e-05 20.0002
0.733 20.0001 9.65908e-05 20.0002
0.734 20.0001 9.64094e-05 20.0002
0.735 20.0001 9.62281e-05 20.0002
0.736 20.0001 9.6047e-05 20.0002
0.737 20.0001 9.5866e-05 20.0002
0.738 20.0001 9.56852e-05 20.0002
0.739 20.0001 9.55045e-05 20.0002
0.74 20.0001 9.53239e-05 20.0002
0.741 20.0001 9.51435e-05 20.0002
0.742 20.0001 9.49633e-05 20.0002
0.743 20.0001 9.47832e-05 20.0002
0.744 20.0001 9.46032e-05 20.0002
0.745 20.0001 9.44234e-05 20.0002
0.746 20.0001 9.42438e-05 20.0002
0.747 20.0001 9.40643e-05 20.0002
0.748 20.0001 9.38849e-05 20.0002
0.749 20.0001 9.37057e-05 20.0002
0.75 20.0001 9.35266e-05 20.0002
0.751 20.0001 9.33477e-05 20.0002
0.752 20.0001 9.3169e-05 20.0002
0.753 20.0001 9.29904e-05 20.0002
0.754 20.0001 9.2812e-05 20.0002
0.755 20.0001 9.26337e-05 20.0002
0.756 20.0001 9.24556e-05 20.0002
0.757 20.0001 9.22776e-05 20.0002
0.758 20.0001 9.20998e-05 20.0002
0.759 20.0001 9.19221e-05 20.0002
0.76 20.0001 9.17447e-05 20.0002
0.761 20.0001 9.15673e-05 20.0002
0.762 20.0001 9.13901e-05 20.0002
